customer_ID,predicted_pd,actual_default,risk_tier_quantile,risk_tier_business_rule,risk_tier_primary,primary_method
b8b1eb30e112c6f3f502c15e2812fdffd84d6078773af84721ecda1045c5305c,0.851976,1,High Risk,High Risk,High Risk,business_rule
b8b2907755ffe629ff9be1dee7f0ef5d86a8b8746a1f191db026c2d00dc63a1f,0.642223,0,High Risk,High Risk,High Risk,business_rule
b8b3e4198eb0b3dd704660e52f55aa0e9f4a8b53563dab1822ca6e41282d483e,0.136363,0,Subprime,Near-Prime,Near-Prime,business_rule
b8b5c3a1fde954579212dc1a340455506e908150cc1a6ed000cdddf063445dba,0.981884,1,High Risk,High Risk,High Risk,business_rule
b8b5c8f79789baca226fb704246df19fbc27fbee712c92492045871b43c301ef,0.889256,1,High Risk,High Risk,High Risk,business_rule
b8b6a7731032f278a4e8a00e619b9e721ee93c2d9728f4e7725184e3000012b8,0.231819,0,Subprime,Subprime,Subprime,business_rule
b8b704dba09411e6ed9d46f0aa65812974806d220001cb6c242ee360427a72f5,0.504642,0,Subprime,High Risk,High Risk,business_rule
b8b7ef2693849cc023d826e6a76fb57acc2538b5cef0ac1d361d2258a2e17372,0.998031,1,High Risk,High Risk,High Risk,business_rule
b8b8155ea1feb437f25131a29a916557cfb38b8014860babaa99827b5278d0be,0.164501,0,Subprime,Subprime,Subprime,business_rule
b8b8776f117c8706bb46221ea0ca7d3d98b8f4fcf183fd8fa3856d25f58a9fdc,0.001779,0,Prime,Prime,Prime,business_rule
b8b9698d808805925200ef36ddd6887affbc1acb345c9d357280f1aba71e9559,0.590135,0,High Risk,High Risk,High Risk,business_rule
b8b9c0a507e998640835f5c1e80b045670ed9a919ca115298c332afdda609a5f,0.36597,0,Subprime,High Risk,High Risk,business_rule
b8baa3dc2ed4b8916afad41799b6a6ab27441fa68fa2dc7b3842509694c05458,0.953269,1,High Risk,High Risk,High Risk,business_rule
b8bb266c373438434466fc83513bcd060b73b316b0f21062007e9010b88b4288,0.030008,0,Subprime,Prime,Prime,business_rule
b8bd3d6783f175405ea1d9ccb9b86a9d2196aef833cabb4b7c108fe6224fb5dd,0.959916,1,High Risk,High Risk,High Risk,business_rule
b8bd8a05e6b787269a434450ead9886be1ee342b69d832edfc64c6ae14445edc,0.024275,0,Near-Prime,Prime,Prime,business_rule
b8bdff22052d24c22c73352868a3b542bb3e3a2aab80e943c4dd89b214ad54f1,0.010921,0,Near-Prime,Prime,Prime,business_rule
b8be144640a7d093a956ba65484e4eaf6df937be23912c5ad1ab997e4b41beac,0.004205,0,Near-Prime,Prime,Prime,business_rule
b8be7a793a41899705d6e14c937af0fdc56db28312c71e5967ff35c093d2e53a,0.002579,0,Prime,Prime,Prime,business_rule
b8c09a09895cbb0941e772e4cf6b90bf332356faa44d2863c264437fce1b7826,0.21233,0,Subprime,Subprime,Subprime,business_rule
b8c13fc4a21d2c1ec86062a6228a0a4d9c8650e8a512f82ca145c297f15ae294,0.965585,1,High Risk,High Risk,High Risk,business_rule
b8c1601eca52231a6cd3822f4879b4eb2e3f6bbccb2e34cd053afec5eec7e7ff,0.001682,0,Prime,Prime,Prime,business_rule
b8c1d754e6a20165665804edb7879524fd4894d0f42409d05cc264eafdccc53f,0.00482,0,Near-Prime,Prime,Prime,business_rule
b8c2fd9fcc20244ccdf2aa1864ca73a2874563d645579a9c9bda3ca91694d849,0.828011,1,High Risk,High Risk,High Risk,business_rule
b8c35dce969c88c02accfea69c03fba6ff077b72d3dd2eb33a2571eb80b39638,0.001366,0,Prime,Prime,Prime,business_rule
b8c398522c1d1999180cde50857eb5d62a4738b23541fdf9f97a1c30eba8328f,0.514189,0,Subprime,High Risk,High Risk,business_rule
b8c45788c7d21307a00c6003957ac5cc6b429e05471e5ad872ea95d895762317,0.128326,0,Subprime,Near-Prime,Near-Prime,business_rule
b8c51a588b36a42f7315972568c431e545f323aa9168c7b10583fc7c5b8a0218,0.001578,0,Prime,Prime,Prime,business_rule
b8c59b90543a06cfde2e7677610de0f466333901b28a21fb7f83f2120bcdb00b,0.565988,0,High Risk,High Risk,High Risk,business_rule
b8c5dce42c914409cfab71c062b1c443232e9eee28b2bdc1389637ba08666944,0.000777,0,Prime,Prime,Prime,business_rule
b8c73fcb7868576e184bb863c2bb973459d25cd1eae22b2af0cc45df84606bfb,0.008696,0,Near-Prime,Prime,Prime,business_rule
b8c83eff8c82bde7b51329006a8a5fa5fe80b1196e4323ef139035a41c33c8fb,0.002058,0,Prime,Prime,Prime,business_rule
b8c9aeab2e523f568191ac88ee385be0dd8fa824f60d2dd7611311d566818730,0.003613,0,Near-Prime,Prime,Prime,business_rule
b8ca43522b27a449feb97b10098c5878bf10909719f4430cd0117287132bd85a,0.015761,0,Near-Prime,Prime,Prime,business_rule
b8cb0e56db833a65cdd6e2d7d73e9808498f1cc602e283576a237d0b406be227,0.148729,0,Subprime,Near-Prime,Near-Prime,business_rule
b8cd77dfc5e6a925629a798d96b2570d678b5729de1e47115c5ad7e5ee152a51,0.253746,0,Subprime,Subprime,Subprime,business_rule
b8cde796ed11e449f23e106e0f49bd3250c17eb6dffc2e385b6bc9eacee15390,0.639335,0,High Risk,High Risk,High Risk,business_rule
b8ce026fd34ddcc781c25f2c9383d6e57b0beb591178f5c02a03bad4a6ae1038,0.011398,0,Near-Prime,Prime,Prime,business_rule
b8ce7e542ceab8c60ccc945f4a1799e3780b2c1844d1ccbdfe0f84564d790c50,0.008274,0,Near-Prime,Prime,Prime,business_rule
b8cf751e1c4c0abf63e0c7aa67c73d88fd2bead0863865a3851805244e46d577,0.002088,0,Prime,Prime,Prime,business_rule
b8d280883458abcc428f675df9a2c6d3cafb12154bb94936ea51c8d7a6cfa751,0.93418,1,High Risk,High Risk,High Risk,business_rule
b8d30c913925aa653d5a5eaf8f93eb1c413c8ced6da734fcd95257c5125f31c9,0.2566,1,Subprime,Subprime,Subprime,business_rule
b8d4066f547b15f676418e19e69996cd7ba39a8fb90dc99a25e95502f495adac,0.053209,0,Subprime,Near-Prime,Near-Prime,business_rule
b8d4ad6125c7e43a34a68c2ae70ede7845b2a18b6642938b179b48d99c6f38f1,0.388069,0,Subprime,High Risk,High Risk,business_rule
b8d5543e2011a8d29cc98bc24298115c7a6eada4aa4d9eea0cc27aa294da6cc8,0.001121,0,Prime,Prime,Prime,business_rule
b8d5c550c88bd0127dd229fd24cbc902d48564ec004ad9dcee17d4e671c53d02,0.003545,0,Near-Prime,Prime,Prime,business_rule
b8d7a79c749defb7683ea321fac80ea2aad7fda1ae7ca66459f303c32f3dbed3,0.760447,1,High Risk,High Risk,High Risk,business_rule
b8d96878e7a6b6c29d04b7e6d3b5717826fa999a44660f61a3bc790815f11cf7,0.113598,0,Subprime,Near-Prime,Near-Prime,business_rule
b8dac0bc1d84bf8efef5ff24362b58b07b9a860b4746e247621548a5376931f5,0.995293,1,High Risk,High Risk,High Risk,business_rule
b8dae8aee2a72df310e2d49f2e6ae5e6f3f6d1ffb2fb1492d1ce8d9298178e7a,0.005998,0,Near-Prime,Prime,Prime,business_rule
b8db152fa25130e2dcb52001dfc30ffc3d4e5f6025091c8cb6c2c4cb7cee1d6e,0.997412,1,High Risk,High Risk,High Risk,business_rule
b8dd20e443bdac41ae7cb0a304b80324c8c53bd2f156e9b9404eefc7f9faed87,0.508139,0,Subprime,High Risk,High Risk,business_rule
b8dd352579c20140f6301c5b0f844175a7014c7ae5844358995504891852eca8,0.148743,0,Subprime,Near-Prime,Near-Prime,business_rule
b8e1cc0f089077dee982e78bd6ea1fadec1a4034912c108f5705264917864f1b,0.002858,0,Prime,Prime,Prime,business_rule
b8e3a4f566daab0c9fb8299bb66a2a15aca694419b84e80f7bc472aac1a0f2fa,0.730086,1,High Risk,High Risk,High Risk,business_rule
b8e42577398ceb391807867c25a925ead8867bdbf0c2a55db78b9a6174f0e62f,0.001641,0,Prime,Prime,Prime,business_rule
b8e42645011dfc461b1e30ca901039c2ff2a8a30fca9eeafcae232cd27cfd732,0.003321,0,Near-Prime,Prime,Prime,business_rule
b8e630fe918d63e91301ec50e8e81c34aa3d860773875335a5290084fba581cf,0.023355,0,Near-Prime,Prime,Prime,business_rule
b8e65e7cbdb6aad27406885f9cf9e2b1fbe64f8ce50ffcff53885587e9b506e9,0.743654,1,High Risk,High Risk,High Risk,business_rule
b8e69773ca55c1bc9d75c0e53f9da75e631c3ea9f2328a84e1de588c9d93c8e5,0.598904,0,High Risk,High Risk,High Risk,business_rule
b8e6b648b6558f6d1a0171a477365e9c1b56f1322adeee28195a0b1b2d6f33c3,0.020541,0,Near-Prime,Prime,Prime,business_rule
b8e7558882782b716855e136921bac8541b9593b05e85289363c747b1a4e539c,0.869796,1,High Risk,High Risk,High Risk,business_rule
b8e877b966609fc3e77b868d79c14284345df678d5d93c88a08d8828cc920b9e,0.002209,0,Prime,Prime,Prime,business_rule
b8e8e81782a91ab922adfc44a9effebe91e8d2be2ac7044e5cf4654215b5b684,0.752277,1,High Risk,High Risk,High Risk,business_rule
b8e97923175f62817035f54a2a4c21925fd446aa4946171146e03e4a07ee0c4c,0.005765,0,Near-Prime,Prime,Prime,business_rule
b8e9a182122ccf791de86683ffd95a3e0c7e7cc6d0639d67fdfc28575895800f,0.001818,0,Prime,Prime,Prime,business_rule
b8e9f72684bd655605491ed3b8e43165fa32e77eb3ff37ae5f9e906f7ad21949,0.00151,0,Prime,Prime,Prime,business_rule
b8eb4fe09923906a49db18e3fb8346e2d17e155f61f4fe1bfb41c613ad10bdfa,0.004226,0,Near-Prime,Prime,Prime,business_rule
b8edb78c6f263a235b372ec2439cb9b83d8536310fb431f2081de62499d92aa5,0.003489,0,Near-Prime,Prime,Prime,business_rule
b8f06d63fdc6a960b67e0fbe56d829fc0494c86be3ed7d9497901153447ffc10,0.968732,1,High Risk,High Risk,High Risk,business_rule
b8f0a3d4870f293f7a00c29941f16426d34a9f52008714bed676929a09f00b89,0.914711,1,High Risk,High Risk,High Risk,business_rule
b8f24b2e95a229690fb4e0d34227b144fc33b53e4441a188540fa2a9e926688d,0.277506,1,Subprime,Subprime,Subprime,business_rule
b8f54ab3782471c4f2e6b9445ed0efbd061f9e6215d1b4f30fd16c853c5d3971,0.001522,0,Prime,Prime,Prime,business_rule
b8f7334c1cedbc08dfb15da9e6511bd55d80ab062e70801757b3f474646db949,0.292598,0,Subprime,Subprime,Subprime,business_rule
b8f7712cfa54d8d377dea36854fed1404d35b4d4bb6170437e7bad8a77d1783b,0.003153,0,Near-Prime,Prime,Prime,business_rule
b8f77550fd279a51cb973ef90de793f3bd09ecd07a7a39d84b3a7bd8b20f3c1c,0.001785,0,Prime,Prime,Prime,business_rule
b8f851d94dcadb62ddb4debc72178ca451c6aa41185c4457d69b2928760a2d8f,0.33611,0,Subprime,Subprime,Subprime,business_rule
b8f8fcbf1fd1b7066734ee31aa9b730818fb2df2144629a51aaf55291716ef24,0.828865,1,High Risk,High Risk,High Risk,business_rule
b8fa3f61dbf2ba4238d4973a2df3dc3bd5dadebcf842dbdd8c1e06f1ae1ce21a,0.10891,0,Subprime,Near-Prime,Near-Prime,business_rule
b8fa5cede82bd296f2c60766c4e9982359b1b4987d001015996743ccd80e2bbb,0.000408,0,Prime,Prime,Prime,business_rule
b8fcd032dc963a920771d09df263579a2a58ef02e9919244912db61a6073203a,0.001998,0,Prime,Prime,Prime,business_rule
b8fcdae1c0df9f0996f8deaf8f0d3b69c7bc32c14bf2bb35e65652ad54519af0,0.013368,0,Near-Prime,Prime,Prime,business_rule
b8fd26b9d5755a9b507f64efcf0ae50a58e810be7f42e5b1cc8333feb83c6cad,0.153418,1,Subprime,Subprime,Subprime,business_rule
b8fe2c145449ef5c35c530ffe1338146780af1c601d8686dacc309c372994051,0.010497,0,Near-Prime,Prime,Prime,business_rule
b8fea0753b166dcd29b45aa12acdb6a5cd359ca1d40876c92cd1b2ec508eba58,0.001994,0,Prime,Prime,Prime,business_rule
b8feef4c902e1282e2ad447ca71494481c821c531a466495cc402eb562101aef,0.327865,0,Subprime,Subprime,Subprime,business_rule
b8ff2868e5adb00a07d21974c0cf5e2706a28b1e5f175452d1b19169438c255e,0.710234,1,High Risk,High Risk,High Risk,business_rule
b8ff62448b6cb2cb3a19711682d596e0ab1261ab71b7d1ef9db01e2d7f0e4c1e,0.277481,1,Subprime,Subprime,Subprime,business_rule
b900d6e6e2d26192039f81ed2835cdd73d8814e31ed605900a70270e356dd220,0.005987,0,Near-Prime,Prime,Prime,business_rule
b901a6ec9d34a5b91cc350c5ba0430fcac09ced3d68c7fb9e0db8f9e3ca91605,0.002298,0,Prime,Prime,Prime,business_rule
b9023435456c17be711c03a5134db8e1783eb53e932fcaf2bab3bc2328cbbf21,0.998012,1,High Risk,High Risk,High Risk,business_rule
b9025647a9b354e90cb01f409f6feed525980b4c95b1cdc489abf753f5ec8cb2,0.041213,0,Subprime,Prime,Prime,business_rule
b9051a413c112c13faa814326a38ba0c965a51d69a4a19482962b121b54429db,0.004087,0,Near-Prime,Prime,Prime,business_rule
b90800cf315065db8a9cec8d62e2182f50513e9d495a180cd661b6167fb5a989,0.616077,0,High Risk,High Risk,High Risk,business_rule
b908c8adb7b39c816214eebf5c2f48999fd4291fbef6e049cef5099da85f4d3b,0.000458,0,Prime,Prime,Prime,business_rule
b9092565cb2444f89a48f805eb1857f565f2fd5e9a4bc20400ff8a035d9570bc,0.218075,0,Subprime,Subprime,Subprime,business_rule
b9092add17d4c852a4162890e9429537393d48d4013a489e3a668273bc950571,0.007719,0,Near-Prime,Prime,Prime,business_rule
b909e2a160edf86935d2f3c95eb8b5cf62973288d2cbae46567d68318c045fd4,0.382181,0,Subprime,High Risk,High Risk,business_rule
b90b44793ffdccada7dad973b4d109aeeef9a0cce3864ad5f13a6e6b711ec8d8,0.000966,0,Prime,Prime,Prime,business_rule
b90d4c8684307151778e22a2f4a90f538a669a0b3a7eec7655857ed415c12489,0.491285,1,Subprime,High Risk,High Risk,business_rule
b90db999f9fa6ca9c93e4138cf2d53f1f3f0fbf09813587af545f8e738d37638,0.461614,1,Subprime,High Risk,High Risk,business_rule
b90ea57af27c9f5c44a8bf705dcbeedf421232b4d484ae323afeda83a3d38395,0.474066,0,Subprime,High Risk,High Risk,business_rule
b90fe1d14a3fe768086227436bd6e2a83088b0fd9c65d6a334763e6447e63a4d,0.006731,0,Near-Prime,Prime,Prime,business_rule
b91022e4fea4926be05cfba889bfd8a2df5e55bce40c45a869b32076e73199d3,0.012707,0,Near-Prime,Prime,Prime,business_rule
b91037d9f1b8e6198660c8687466aae048fe21220d813579ddc569f7698c2deb,0.000834,0,Prime,Prime,Prime,business_rule
b910c15722c92bb07b63c86115674fc7252f81dbb5ce8d9fd5f1293d578726da,0.003718,0,Near-Prime,Prime,Prime,business_rule
b9118392fa8de7a53a4f6bb5d7ecd3f828d9ec02369fdbe6a7861f39b17debc1,0.007534,0,Near-Prime,Prime,Prime,business_rule
b911e334b1ec13af1b70159ab7db1bc969414fbae973416195aec14d82ab9da3,0.066277,0,Subprime,Near-Prime,Near-Prime,business_rule
b9120becd6387023b19d55813cede2cee06ea4a50648a62905521fd2ea0f3918,0.728776,0,High Risk,High Risk,High Risk,business_rule
b9122131788582761ab99dc2d6370feacbd3477d280bf3027ee5a06404ecb711,0.905699,1,High Risk,High Risk,High Risk,business_rule
b9126f85ce6c63ba23e383e1fff7dbb54c3c7f5ae90468c7c9d46504412c1141,0.45857,1,Subprime,High Risk,High Risk,business_rule
b912c0e0a4c25e693d9acdd38943efbb5238f9d3a9b4c14fe62a88806683d1d0,0.309509,0,Subprime,Subprime,Subprime,business_rule
b91330ce6daf0cf579476a2a25d0aeb5c496a7d1fcf5996ab7edcb5f87e3296f,0.001497,0,Prime,Prime,Prime,business_rule
b91416e23e2a86fa5c6c2e8cb323ae3b68434f4d21108bb0cf393b9b0394a21d,0.006287,0,Near-Prime,Prime,Prime,business_rule
b914c50e7235b9c088c21f557ae603d7ac74b6c0f7acdf0259efc839a3444ea3,0.441673,0,Subprime,High Risk,High Risk,business_rule
b914e895d22d0413f47ecdca5cba2aed77e7794a58f9d83f68523284c655ac1e,0.8279,0,High Risk,High Risk,High Risk,business_rule
b915ca62c5dd6cc4c25af12ffe772923475ccf9bcfd449d4047f8a56019b4b64,0.523355,0,Subprime,High Risk,High Risk,business_rule
b915e152e89d5d6b63ef7d6ef90250d71e086eb4be6a3b559c312f4964ae2965,0.000621,0,Prime,Prime,Prime,business_rule
b9160df7d50d593a2c76535af8aadcc771894df4bfb1f15af3b34ca25e3afbe5,0.555107,0,High Risk,High Risk,High Risk,business_rule
b916785e2f5c460b3c10be27687a43d6b1521a93aed34a7169585ecbe05da642,0.209717,0,Subprime,Subprime,Subprime,business_rule
b916b785fe972c371f0bdb0cde02d45803a6698160a7313aa0a254134a5457b1,0.00074,0,Prime,Prime,Prime,business_rule
b917e3b757325cecb0665d0c247eec7f036615db087c733aec4404c19e6f7993,0.002207,0,Prime,Prime,Prime,business_rule
b91860d45dec10b378453aec86150ed32553cf0f2def4d1623688322c5efc302,0.001834,0,Prime,Prime,Prime,business_rule
b919dd7f8a0e4dd086c396ae9a41c893a6818b0d5c159c5e15668b9e96261212,0.004572,0,Near-Prime,Prime,Prime,business_rule
b91a560b3b682fed02f3df9520b81b0568ddc36617e1573ae6f71ddff30731e7,0.893757,1,High Risk,High Risk,High Risk,business_rule
b91b90dd7afbf3235ec449314643ea382e4ff7dddd634e4b7f7b82ffab2587c4,0.003969,0,Near-Prime,Prime,Prime,business_rule
b91d4de68e529f2643185d5b316f23babdc18105ff83d568b9fb0ba6b5d309d9,0.003476,0,Near-Prime,Prime,Prime,business_rule
b91d8554c9eb489d4da830a5d417d03f64965f648ac2754967e2917496dba2ea,0.028465,0,Subprime,Prime,Prime,business_rule
b91f02b9ab13a4b9a58189027a8f7d039b48247f60db5694de8586ad691d77d9,0.047093,0,Subprime,Prime,Prime,business_rule
b91f7ca12289aecbad8fe0ef872d43487f284bf39fe8834443d019e68cd5918c,0.003258,0,Near-Prime,Prime,Prime,business_rule
b920a03e395ff70ebc53e3168e79877243c4fac763350e51092725d6c56c29ee,0.003451,0,Near-Prime,Prime,Prime,business_rule
b920ea6526be194f06c7c3ddaac3a0058cf7b0a19a8ea77a47ebefd6c9aa1175,0.001166,0,Prime,Prime,Prime,business_rule
b9215bbcef08dd91ad7171e9cc5c0b0b922f0fc2348ec1d5bd891d4ec9920862,0.825823,1,High Risk,High Risk,High Risk,business_rule
b922fcf54b7b2f88f915937cb311e00d10f541ec24b35f03a45acfb6d1ac0ef2,0.778458,1,High Risk,High Risk,High Risk,business_rule
b923485000d3db550c9dee23816ecc3dd198285891d21478295625cd9f741d26,0.001523,0,Prime,Prime,Prime,business_rule
b92456d739e845cc10c28b43145acb1f8d8c1b60d6f784c119c59c94bb9dae48,0.773486,1,High Risk,High Risk,High Risk,business_rule
b9247e47ef4104ab94ae5d44be23baa593b945248c78a7f04c14d0d0b20fd59c,0.005628,0,Near-Prime,Prime,Prime,business_rule
b92663640e9e842497b3d4b82ec066973da07d2e6661d2b9f5de194da9318c9f,0.062324,1,Subprime,Near-Prime,Near-Prime,business_rule
b9269b2ded4aa826654e05eb9f14b1d2a023479773bdeed5cac435b2a2ec5ba4,0.579057,1,High Risk,High Risk,High Risk,business_rule
b9276121f3d79e6223acb175007f8f65d55a68716f83c793d8ec0558e3f9a389,0.260924,0,Subprime,Subprime,Subprime,business_rule
b927c7a812770e5e17cd03b13ba135b3fc86067da7da0c36000cd3fe2f437272,0.202172,0,Subprime,Subprime,Subprime,business_rule
b929529acca4ca02b70aacea3d75baf042e49114b78691b54b9b63a8f7bc1ba8,0.000589,0,Prime,Prime,Prime,business_rule
b929bb1c159a708fa328e74c4b994156a67384c0fa2a6a52d52e2361770bd16d,0.035721,0,Subprime,Prime,Prime,business_rule
b92a6f77c0145d820bbefef26293262c92ffe1003fc337721198818f0b4cd85d,0.202949,0,Subprime,Subprime,Subprime,business_rule
b92ae59288bbc63b83f9864717216ae2d62ce82c2f470fb747dc3f7954cb45aa,0.989889,1,High Risk,High Risk,High Risk,business_rule
b92b4d5cf7c5e50127456f26714b18e39b51e72eaaafd78ce2579f5f31732a4a,0.002415,0,Prime,Prime,Prime,business_rule
b92df3bc58f7c9dd31b9f32fd49da29655b29a665280f44b16313ea2b19bd70c,0.01281,0,Near-Prime,Prime,Prime,business_rule
b9314004c6822c2b102b3a38ed2255bd5968ed0a47be46c3de031363f92bfb2e,0.000535,0,Prime,Prime,Prime,business_rule
b9315a4b00e6d2d56e2b22a98143ea521c854e4b264d260cb2dee075378309c9,0.782674,1,High Risk,High Risk,High Risk,business_rule
b931f99eb42a52bfcf8fbc4d692be9118ea1a4c715ec785a40c40e6dca9b9e97,0.967958,1,High Risk,High Risk,High Risk,business_rule
b932dffe63421f5aea40c78a10a0ffe3d583aa8d0692954cb066b49e71b9eac7,0.685579,1,High Risk,High Risk,High Risk,business_rule
b93344f7416065bdba7ca2bbbe66260a495e68df4b583c674c4ce80ace1e6ed2,0.001517,0,Prime,Prime,Prime,business_rule
b933f93f618d31eb072836b6a0b848ad0c0aa5f2958c6a7cfdc007f90c0a265e,0.988718,1,High Risk,High Risk,High Risk,business_rule
b9356d861c14e0b7b08676aff37b12f47c2389dc7df511aa5e09714dd348f81c,0.015428,0,Near-Prime,Prime,Prime,business_rule
b936b09292bdc86fe5be2dce3986c54ab150d205764d4ae161e68928ab2513fb,0.00214,0,Prime,Prime,Prime,business_rule
b937a5c3bfdd90d26932206829a9292e7f1708865e3b862e6d97bb3465da6142,0.004937,0,Near-Prime,Prime,Prime,business_rule
b938ab212904cb476154f86c56c39da436ffed04e65ab45c7952bff4aaf92f0f,0.004299,0,Near-Prime,Prime,Prime,business_rule
b93af5d8e974145cba7ba1e12d44fab1947d491062821093130c1a50c12293ca,0.00224,0,Prime,Prime,Prime,business_rule
b93affad1186682f79ee4732a27b4c7da3f9f8d7e510e97dfc7b5fa3461a2553,0.905031,1,High Risk,High Risk,High Risk,business_rule
b93b790db1c23ae172e6143c0e1ad061a47879e777cdc458ecea5e0d55a9c922,0.003784,0,Near-Prime,Prime,Prime,business_rule
b93b7fe374e495ae78cb6aa37db8619175a03227cea3b59befdeab84f4b50d60,0.000694,0,Prime,Prime,Prime,business_rule
b93bd90a22212ed2f9abfb16b596a3d7a085d088b8a8e12a829a8e5fa2478361,0.00294,0,Prime,Prime,Prime,business_rule
b93c500cb575ab4581a8a728d26b1c6356c5880f904bece58104269a526c4aa1,0.000938,0,Prime,Prime,Prime,business_rule
b93cd86c8d581a4559fcc77b6708c3fad3751dd15340cbc9af941ae3dd4cbaaa,0.105779,0,Subprime,Near-Prime,Near-Prime,business_rule
b93d129278dae185f69f8f321b26fb6f35bb359bbaef8bda9c79651d8f9eb5a9,0.001429,0,Prime,Prime,Prime,business_rule
b93f1e6bd1aff1513a8df171a3c273253e16a9d2438d398f9d20ae3011f70ed4,0.005242,0,Near-Prime,Prime,Prime,business_rule
b940252fd86b9238424df546b34224bd955961277fb3d21ccedc52e75b386d1a,0.001344,0,Prime,Prime,Prime,business_rule
b9407deaff52af61f33b9d6c0c4c0d323634715d481782f5b44ee1664c3610f7,0.028322,0,Subprime,Prime,Prime,business_rule
b940f39974aea63a7f46bdbc183cf02a6b30e2c38899de938a6a1e38f1faf97f,0.025833,0,Near-Prime,Prime,Prime,business_rule
b941b6cffbef53eaa8506e4a96b1758a0e63d1074453ae2515a9a78a6a42c6a4,0.002161,0,Prime,Prime,Prime,business_rule
b942581bbcf686b2e04d740d0d6b480349ccdd114d355256f45cbc0097f17d47,0.011658,0,Near-Prime,Prime,Prime,business_rule
b9434f0f957e5514bee74cc637ab73dd2f8355a1b44ce173673b6aabf80a90cd,0.508434,1,Subprime,High Risk,High Risk,business_rule
b943813edc970c06bcf1b4c2c5e3d057d0ba22a1289d9794f31672ed6077d435,0.147471,0,Subprime,Near-Prime,Near-Prime,business_rule
b943cf9b58cc2e1e278745c87efc9f7461abe8e8b1abd1e4d0ddc670ed23b1bc,0.486074,0,Subprime,High Risk,High Risk,business_rule
b944b42ecf7a6b04f8cb8b4da03f8af558f3fc328ec7255a98ccea9e48a65107,0.490828,0,Subprime,High Risk,High Risk,business_rule
b9468160809ffda0bb7d929ff51fa6c2b4433ead88be4b15ff9c1bfd967d230c,0.964889,1,High Risk,High Risk,High Risk,business_rule
b946e6e1453ad8556b3426683d2e6296a3de6bc630a03c327261bb2c0993281c,0.002072,0,Prime,Prime,Prime,business_rule
b946f128ce585f65f0df8c2b374555cd2657b0634e5558d8c0a069b294608f62,0.026477,0,Near-Prime,Prime,Prime,business_rule
b9472d58044fa68a3e0e22078a6c9967626bf971117611189db921f84feacd1b,0.029161,0,Subprime,Prime,Prime,business_rule
b94738be3aae13ac4f31b64dc95fee4a1d7f3411682ac63402d2dff03e861582,0.541142,1,High Risk,High Risk,High Risk,business_rule
b9478deacaa5e39e4c685d9cf08f177a8cbb163d214163b1a161ba74d0400863,0.812542,1,High Risk,High Risk,High Risk,business_rule
b9485bfca722e5e1b2b5d373004922a0cdfb74934f9b16a22bbe6c803b9c44c7,0.253518,0,Subprime,Subprime,Subprime,business_rule
b948bf5c2de80383e14aa48d5872c12dc6ec1a8b01b4ad4af0ad18805a9e684d,0.006088,0,Near-Prime,Prime,Prime,business_rule
b949751ff257f59e8b519c5aeb9b5660b4ae8bd0b380b72ee20e15c96003ccdb,0.149132,0,Subprime,Near-Prime,Near-Prime,business_rule
b94ccc28dc4c1b172fb65da1395a52d12b7248e1f838f28ab2518800a8f85514,0.015896,0,Near-Prime,Prime,Prime,business_rule
b94ccd91ce49de0988b1bcc483df39006159001299c21a2e206b79a5c09dfbe9,0.386634,0,Subprime,High Risk,High Risk,business_rule
b94d24bb1e9e04ab05134abb31dc7f3f05fc9b9ee25c5639dcb49bf9c00c3dc4,0.00107,0,Prime,Prime,Prime,business_rule
b94e12407688bfb8e2b6fef910f9d714d3e08123dcb2987c79644350196a1869,0.002851,0,Prime,Prime,Prime,business_rule
b94e939030d94067b08384b4a88fa44267b80e74f576af7704b23ae57c4494f5,0.017975,0,Near-Prime,Prime,Prime,business_rule
b94ebc37c8a4e5e45484f668ab6624cd8f6fed7f13059277ea8d6829e8339771,0.006822,0,Near-Prime,Prime,Prime,business_rule
b94ed53505ea2aa4040c7a30b8c642fbf68a06c9ad3b5df1a95edf26ae1326eb,0.013298,0,Near-Prime,Prime,Prime,business_rule
b94ef89b6ddb7fe991654f21c96bc58f1de1876ea7762950179656464ae82da5,0.374318,0,Subprime,High Risk,High Risk,business_rule
b94f5872a24faa702f153469a868d2a16369327d27ff793ea834904a3c6aef0c,0.169782,1,Subprime,Subprime,Subprime,business_rule
b954e847496366f5c7371c2e87805fac973c4e1dda4557fc9ab05883171e3712,0.944278,1,High Risk,High Risk,High Risk,business_rule
b955086d22d26e8ea1750fbf18f82d9349e3e1157b395583f5af2eb4aaf4b457,0.143187,0,Subprime,Near-Prime,Near-Prime,business_rule
b95538eb7dfa8a98a19578df13a9efb12fbb4d89bbce52aceca85fe6f0227bc0,0.016858,0,Near-Prime,Prime,Prime,business_rule
b9553bfa1afe7e59e5ae3636bd34119d16d42eef41508aceb1cb693fb2cf2325,0.421238,0,Subprime,High Risk,High Risk,business_rule
b956a0bade9598de8622a06fe09c4ebac8cad61f9fb9d5e2a5648e351e8ca0d9,0.036262,1,Subprime,Prime,Prime,business_rule
b9571d64cc1d69f1ec5bef1e1616072ecc3e527df8b0432919af2e11e6b05b1c,0.001159,0,Prime,Prime,Prime,business_rule
b9581c6451f8249a7b2def8c5c23dad3f0edff2585e196f786bacfd6b7be3bdd,0.968751,1,High Risk,High Risk,High Risk,business_rule
